
0 1
0 2
0 3
0.1 2
0.1 1
1.01 2
1.11 3
1.21 4
1.31 5
1.41 6
1.51 7
1.61 8
1.71 9
1.81 10
1.91 11
2.01 12
2.11 13
2.21 14
2.31 15
2.41 16
2.51 17
2.61 18
2.71 19
2.81 20
2.91 21
3.01 22
3.11 23
3.21 24
3.31 25
3.41 26
3.51 27
3.61 28
3.71 29
3.81 30
3.91 31
4.01 32
4.11 33
4.21 34
4.31 35
4.41 36
4.51 37
4.61 38
4.71 39
4.81 40
4.91 41
5.01 42
5.11 43
5.21 44
5.31 45
5.41 46
5.51 47
5.61 48
5.71 49
5.81 50
5.91 51
6.01 52
6.11 53
6.13102 52
6.21 53
6.23102 52
6.31 53
6.33102 52
6.41 53
6.51 54
6.53102 53
6.61 54
6.63102 53
6.71 54
6.73102 53
6.81 54
6.83102 53
6.91 54
6.93102 53
7.01 54
7.03102 53
7.11 54
7.13102 53
7.21 54
7.23102 53
7.31 54
7.33102 53
7.41 54
7.43102 53
7.51 54
7.53102 53
7.61 54
7.63102 53
7.71 54
7.73102 53
7.81 54
7.83102 53
7.91 54
7.93102 53
8.01 54
8.03102 53
8.11 54
8.13102 53
8.21 54
8.23102 53
8.31 54
8.33102 53
8.41 54
8.43102 53
8.51 54
8.61 55
8.63102 54
8.71 55
8.81 56
8.83102 55
8.91 56
8.93102 55
9.01 56
9.03102 55
9.11 56
9.13102 55
9.21 56
9.23102 55
9.31 56
9.33102 55
9.41 56
9.43102 55
9.51 56
9.53102 55
9.61 56
9.63102 55
9.71 56
9.73102 55
9.81 56
9.83102 55
9.91 56
9.93102 55
10.01 56
10.11 57
10.131 56
10.21 57
10.231 56
10.31 57
10.331 56
10.41 57
10.431 56
10.51 57
10.531 56
10.61 57
10.631 56
10.71 57
10.731 56
10.81 57
10.831 56
10.91 57
10.931 56
11.01 57
11.031 56
11.11 57
11.131 56
11.21 57
11.231 56
11.31 57
11.331 56
11.381 55
11.41 56
11.431 55
11.51 56
11.531 55
11.61 56
11.631 55
11.71 56
11.81 57
11.831 56
11.91 57
11.931 56
12.01 57
12.031 56
12.11 57
12.131 56
12.21 57
12.231 56
12.31 57
12.331 56
12.41 57
12.431 56
12.51 57
12.531 56
12.61 57
12.631 56
12.71 57
12.731 56
12.81 57
12.831 56
12.91 57
12.931 56
13.01 57
13.031 56
13.11 57
13.21 58
13.31 59
13.331 58
13.41 59
13.431 58
13.481 57
13.51 58
13.531 57
13.61 58
13.631 57
13.681 56
13.71 57
13.731 56
13.81 57
13.831 56
13.91 57
13.931 56
14.01 57
14.031 56
14.11 57
14.131 56
14.21 57
14.31 58
14.331 57
14.41 58
14.431 57
14.51 58
14.531 57
14.61 58
14.631 57
14.71 58
14.731 57
14.81 58
14.831 57
14.91 58
14.981 57
15.01 58
15.031 57
15.11 58
15.131 57
15.21 58
15.231 57
15.31 58
15.41 59
15.431 58
15.51 59
15.531 58
15.61 59
15.631 58
15.71 59
15.731 58
15.81 59
15.831 58
15.91 59
15.931 58
16.01 59
16.031 58
16.11 59
16.131 58
16.21 59
16.231 58
16.31 59
16.331 58
16.41 59
16.431 58
16.51 59
16.531 58
16.61 59
16.681 58
16.71 59
16.731 58
16.81 59
16.831 58
16.91 59
16.931 58
17.01 59
17.031 58
17.11 59
17.131 58
17.21 59
17.231 58
17.31 59
17.41 60
17.431 59
17.51 60
17.531 59
17.61 60
17.71 61
17.731 60
17.81 61
17.831 60
17.91 61
17.931 60
18.01 61
18.031 60
18.081 59
18.081 58
18.11 59
18.131 58
18.21 59
18.231 58
18.31 59
18.331 58
18.41 59
18.431 58
18.51 59
18.531 58
18.61 59
18.631 58
18.71 59
18.731 58
18.81 59
18.831 58
18.91 59
18.931 58
19.01 59
19.031 58
19.11 59
19.131 58
19.181 57
19.21 58
19.231 57
19.31 58
19.331 57
19.41 58
19.431 57
19.51 58
19.531 57
19.61 58
19.631 57
19.71 58
19.731 57
19.81 58
19.831 57
19.881 56
19.91 57
19.931 56
20.01 57
20.11 58
20.131 57
20.21 58
20.231 57
20.281 56
20.31 57
20.331 56
20.41 57
20.431 56
20.51 57
20.531 56
20.61 57
20.631 56
20.71 57
20.731 56
20.81 57
20.831 56
20.91 57
20.931 56
21.01 57
21.031 56
21.11 57
21.131 56
21.21 57
21.231 56
21.31 57
21.331 56
21.41 57
21.431 56
21.51 57
21.531 56
21.581 55
21.61 56
21.631 55
21.71 56
21.81 57
21.831 56
21.91 57
21.931 56
22.01 57
22.031 56
22.11 57
22.21 58
22.281 57
22.31 58
22.331 57
22.41 58
22.431 57
22.51 58
22.531 57
22.581 56
22.61 57
22.631 56
22.71 57
22.81 58
22.831 57
22.91 58
22.931 57
23.01 58
23.031 57
23.11 58
23.131 57
23.21 58
23.231 57
23.31 58
23.331 57
23.41 58
23.431 57
23.51 58
23.531 57
23.61 58
23.631 57
23.71 58
23.81 59
23.831 58
23.91 59
23.931 58
24.01 59
24.11 60
24.21 61
24.231 60
24.31 61
24.331 60
24.41 61
24.431 60
24.51 61
24.531 60
24.61 61
24.631 60
24.71 61
24.731 60
24.81 61
24.831 60
24.91 61
24.931 60
24.981 59
25.01 60
25.031 59
25.11 60
25.131 59
25.21 60
25.231 59
25.31 60
25.331 59
25.41 60
25.431 59
25.51 60
25.531 59
25.61 60
25.631 59
25.71 60
25.81 61
25.831 60
25.91 61
25.931 60
26.01 61
26.031 60
26.11 61
26.131 60
26.21 61
26.231 60
26.31 61
26.331 60
26.41 61
26.431 60
26.51 61
26.531 60
26.61 61
26.681 60
26.71 61
26.731 60
26.81 61
26.831 60
26.91 61
26.931 60
27.01 61
27.031 60
27.081 59
27.081 58
27.11 59
27.21 60
27.231 59
27.31 60
27.331 59
27.41 60
27.431 59
27.51 60
27.531 59
27.61 60
27.631 59
27.681 58
27.71 59
27.731 58
27.81 59
27.831 58
27.91 59
27.931 58
28.01 59
28.11 60
28.131 59
28.21 60
28.231 59
28.31 60
28.331 59
28.41 60
28.431 59
28.51 60
28.531 59
28.61 60
28.631 59
28.681 58
28.71 59
28.731 58
28.81 59
28.831 58
28.91 59
28.931 58
28.981 57
28.981 56
29.01 57
29.031 56
29.11 57
29.131 56
29.21 57
29.231 56
29.31 57
29.331 56
29.41 57
29.431 56
29.51 57
29.531 56
29.61 57
29.631 56
29.71 57
29.731 56
29.81 57
29.831 56
29.91 57
29.931 56
30.01 57
30.031 56
30.11 57
30.21 58
30.231 57
30.31 58
30.331 57
30.41 58
30.431 57
30.51 58
30.531 57
30.61 58
30.631 57
30.681 56
30.71 57
30.731 56
30.81 57
30.831 56
30.91 57
30.931 56
31.01 57
31.11 58
31.131 57
31.21 58
31.231 57
31.31 58
31.331 57
31.41 58
31.431 57
31.51 58
31.531 57
31.581 56
31.61 57
31.631 56
31.71 57
31.731 56
31.81 57
31.831 56
31.91 57
31.931 56
32.01 57
32.031 56
32.11 57
32.131 56
32.131 55
32.21 56
32.231 55
32.31 56
32.331 55
